CustomerID,Recency,Frequency,Monetary,Recency_segment,Frequency_segment,Monetary_segment,Campanha,CAC,ROI,Lucro_Cliente,Ultima_Compra,Dias_Sem_Comprar,Grupo
17101.0,10,4,1621.73,0-50,0-5,0-2000,CMP045,1492.9,0.0863,128.83,2011-11-29,10,Regular
17102.0,262,1,25.5,250-300,0-5,0-2000,CMP006,191.74,-0.867,-166.24,2011-03-22,262,Ocasional
17105.0,159,2,665.78,150-200,0-5,0-2000,CMP029,1146.55,-0.4193,-480.77,2011-07-03,159,Ocasional
17107.0,33,6,10797.48,0-50,5-10,10000-12000,CMP026,1285.33,7.4006,9512.15,2011-11-06,33,Engajado
17109.0,29,6,881.29,0-50,5-10,0-2000,CMP032,842.78,0.0457,38.51,2011-11-10,29,Regular
17110.0,165,1,163.29999999999998,150-200,0-5,0-2000,CMP048,1728.05,-0.9055,-1564.75,2011-06-27,165,Ocasional
17111.0,47,1,231.61,0-50,0-5,0-2000,CMP001,258.61,-0.1044,-27.0,2011-10-23,47,Regular
17114.0,6,8,801.12,0-50,5-10,0-2000,CMP039,1875.82,-0.5729,-1074.7,2011-12-03,6,Regular
17115.0,8,3,837.5,0-50,0-5,0-2000,CMP026,1285.33,-0.3484,-447.83,2011-12-01,8,Regular
17117.0,288,1,116.2,250-300,0-5,0-2000,CMP046,1856.27,-0.9374,-1740.07,2011-02-24,288,Ocasional
17118.0,318,1,157.02,300-350,0-5,0-2000,CMP013,809.51,-0.806,-652.49,2011-01-25,318,Ocasional
17119.0,3,2,606.91,0-50,0-5,0-2000,CMP034,1403.19,-0.5675,-796.28,2011-12-06,3,Regular
17120.0,233,1,307.46,200-250,0-5,0-2000,CMP006,191.74,0.6035,115.72,2011-04-20,233,Ocasional
17122.0,119,1,138.32,100-150,0-5,0-2000,CMP009,327.94,-0.5782,-189.62,2011-08-12,119,Regular
17123.0,162,1,345.3,150-200,0-5,0-2000,CMP007,161.77,1.1345,183.53,2011-06-30,162,Ocasional
17124.0,185,1,294.24,150-200,0-5,0-2000,CMP047,1540.55,-0.809,-1246.31,2011-06-07,185,Ocasional
17125.0,50,1,230.5,50-100,0-5,0-2000,CMP034,1403.19,-0.8357,-1172.69,2011-10-20,50,Regular
17126.0,152,5,989.45,150-200,5-10,0-2000,CMP034,1403.19,-0.2949,-413.74,2011-07-10,152,Regular
17128.0,335,1,157.09,300-350,0-5,0-2000,CMP044,2078.39,-0.9244,-1921.3,2011-01-08,335,Ocasional
17131.0,5,5,2463.17,0-50,5-10,2000-4000,CMP009,327.94,6.511,2135.23,2011-12-04,5,Regular
17133.0,16,7,4892.240000000001,0-50,5-10,4000-6000,CMP029,1146.55,3.2669,3745.69,2011-11-23,16,Regular
17134.0,107,2,413.2,100-150,0-5,0-2000,CMP007,161.77,1.5542,251.43,2011-08-24,107,Regular
17135.0,16,7,1139.73,0-50,5-10,0-2000,CMP013,809.51,0.4079,330.22,2011-11-23,16,Regular
17138.0,276,1,380.5,250-300,0-5,0-2000,CMP013,809.51,-0.53,-429.01,2011-03-08,276,Ocasional
17139.0,16,12,10650.77,0-50,10-15,10000-12000,CMP032,842.78,11.6377,9807.99,2011-11-23,16,Engajado
17140.0,247,1,454.12,200-250,0-5,0-2000,CMP014,474.66,-0.0433,-20.54,2011-04-06,247,Ocasional
17142.0,239,1,579.0,200-250,0-5,0-2000,CMP009,327.94,0.7656,251.06,2011-04-14,239,Ocasional
17144.0,1,2,984.57,0-50,0-5,0-2000,CMP011,150.3,5.5507,834.27,2011-12-08,1,Regular
17146.0,106,3,749.78,100-150,0-5,0-2000,CMP011,150.3,3.9886,599.48,2011-08-25,106,Regular
17147.0,23,4,1714.59,0-50,0-5,0-2000,CMP048,1728.05,-0.0078,-13.46,2011-11-16,23,Regular
17148.0,52,1,124.88,50-100,0-5,0-2000,CMP029,1146.55,-0.8911,-1021.67,2011-10-18,52,Regular
17152.0,195,3,1689.5,150-200,0-5,0-2000,CMP047,1540.55,0.0967,148.95,2011-05-28,195,Ocasional
17153.0,24,1,213.78,0-50,0-5,0-2000,CMP012,440.78,-0.515,-227.0,2011-11-15,24,Regular
17154.0,75,1,329.34,50-100,0-5,0-2000,CMP015,458.19,-0.2812,-128.85,2011-09-25,75,Regular
17155.0,18,2,251.7,0-50,0-5,0-2000,CMP032,842.78,-0.7013,-591.08,2011-11-21,18,Regular
17157.0,8,2,319.0,0-50,0-5,0-2000,CMP016,459.04,-0.3051,-140.04,2011-12-01,8,Regular
17158.0,32,3,1266.97,0-50,0-5,0-2000,CMP015,458.19,1.7652,808.78,2011-11-07,32,Regular
17159.0,22,3,1538.88,0-50,0-5,0-2000,CMP013,809.51,0.901,729.37,2011-11-17,22,Regular
17160.0,31,6,3518.03,0-50,5-10,2000-4000,CMP013,809.51,3.3459,2708.52,2011-11-08,31,Regular
17162.0,29,10,1715.46,0-50,10-15,0-2000,CMP025,1048.37,0.6363,667.09,2011-11-10,29,Regular
17163.0,22,2,293.1,0-50,0-5,0-2000,CMP010,360.67,-0.1873,-67.57,2011-11-17,22,Regular
17164.0,33,7,2467.35,0-50,5-10,2000-4000,CMP038,1347.91,0.8305,1119.44,2011-11-06,33,Regular
17165.0,284,1,158.68,250-300,0-5,0-2000,CMP002,434.92,-0.6352,-276.24,2011-02-28,284,Ocasional
17166.0,39,2,206.34,0-50,0-5,0-2000,CMP006,191.74,0.0761,14.6,2011-10-31,39,Regular
17169.0,58,2,835.78,50-100,0-5,0-2000,CMP032,842.78,-0.0083,-7.0,2011-10-12,58,Regular
17171.0,289,1,224.91,250-300,0-5,0-2000,CMP004,327.19,-0.3126,-102.28,2011-02-23,289,Ocasional
17172.0,79,1,317.76,50-100,0-5,0-2000,CMP017,524.29,-0.3939,-206.53,2011-09-21,79,Regular
17173.0,5,8,3766.6,0-50,5-10,2000-4000,CMP044,2078.39,0.8123,1688.21,2011-12-04,5,Regular
17174.0,218,1,59.9,200-250,0-5,0-2000,CMP005,191.74,-0.6876,-131.84,2011-05-05,218,Ocasional
17175.0,44,4,1443.69,0-50,0-5,0-2000,CMP008,409.05,2.5294,1034.64,2011-10-26,44,Regular
17176.0,202,1,306.13,200-250,0-5,0-2000,CMP021,690.41,-0.5566,-384.28,2011-05-21,202,Ocasional
17179.0,178,3,711.79,150-200,0-5,0-2000,CMP016,459.04,0.5506,252.75,2011-06-14,178,Ocasional
17180.0,56,4,783.97,50-100,0-5,0-2000,CMP024,557.84,0.4054,226.13,2011-10-14,56,Regular
17181.0,57,2,239.92,50-100,0-5,0-2000,CMP033,766.84,-0.6871,-526.92,2011-10-13,57,Regular
17183.0,8,6,3347.31,0-50,5-10,2000-4000,CMP014,474.66,6.052,2872.65,2011-12-01,8,Regular
17186.0,47,2,144.0,0-50,0-5,0-2000,CMP016,459.04,-0.6863,-315.04,2011-10-23,47,Regular
17187.0,227,1,203.95,200-250,0-5,0-2000,CMP014,474.66,-0.5703,-270.71,2011-04-26,227,Ocasional
17188.0,11,7,2474.23,0-50,5-10,2000-4000,CMP014,474.66,4.2126,1999.57,2011-11-28,11,Regular
17189.0,106,2,383.75,100-150,0-5,0-2000,CMP026,1285.33,-0.7014,-901.58,2011-08-25,106,Regular
17190.0,59,2,444.74,50-100,0-5,0-2000,CMP015,458.19,-0.0294,-13.45,2011-10-11,59,Regular
17191.0,28,7,2093.68,0-50,5-10,2000-4000,CMP032,842.78,1.4843,1250.9,2011-11-11,28,Regular
17193.0,36,7,1699.3,0-50,5-10,0-2000,CMP008,409.05,3.1543,1290.25,2011-11-03,36,Regular
17194.0,361,1,226.78,350-400,0-5,0-2000,CMP013,809.51,-0.7199,-582.73,2010-12-13,361,Ocasional
17197.0,30,1,1013.01,0-50,0-5,0-2000,CMP016,459.04,1.2068,553.97,2011-11-09,30,Regular
17198.0,24,3,692.22,0-50,0-5,0-2000,CMP032,842.78,-0.1786,-150.56,2011-11-15,24,Regular
17201.0,54,1,289.78000000000003,50-100,0-5,0-2000,CMP002,434.92,-0.3337,-145.14,2011-10-16,54,Regular
17203.0,36,6,3560.08,0-50,5-10,2000-4000,CMP030,753.44,3.7251,2806.64,2011-11-03,36,Regular
17204.0,175,4,1564.56,150-200,0-5,0-2000,CMP021,690.41,1.2661,874.15,2011-06-17,175,Ocasional
17205.0,54,1,384.08,50-100,0-5,0-2000,CMP029,1146.55,-0.665,-762.47,2011-10-16,54,Regular
17206.0,53,1,204.24,50-100,0-5,0-2000,CMP016,459.04,-0.5551,-254.8,2011-10-17,53,Regular
17211.0,27,8,2317.2200000000003,0-50,5-10,2000-4000,CMP038,1347.91,0.7191,969.31,2011-11-12,27,Regular
17212.0,253,1,226.85,250-300,0-5,0-2000,CMP031,1157.44,-0.804,-930.59,2011-03-31,253,Ocasional
17213.0,40,7,2781.23,0-50,5-10,2000-4000,CMP044,2078.39,0.3382,702.84,2011-10-30,40,Regular
17214.0,60,6,1059.12,50-100,5-10,0-2000,CMP016,459.04,1.3072,600.08,2011-10-10,60,Regular
17217.0,234,1,113.5,200-250,0-5,0-2000,CMP015,458.19,-0.7523,-344.69,2011-04-19,234,Ocasional
17218.0,4,10,1951.97,0-50,10-15,0-2000,CMP043,1290.94,0.5121,661.03,2011-12-05,4,Regular
17219.0,32,1,114.23,0-50,0-5,0-2000,CMP048,1728.05,-0.9339,-1613.82,2011-11-07,32,Regular
17220.0,24,14,3187.55,0-50,10-15,2000-4000,CMP045,1492.9,1.1351,1694.65,2011-11-15,24,Engajado
17221.0,7,2,334.48,0-50,0-5,0-2000,CMP018,643.37,-0.4801,-308.89,2011-12-02,7,Regular
17222.0,65,1,328.65,50-100,0-5,0-2000,CMP012,440.78,-0.2544,-112.13,2011-10-05,65,Regular
17223.0,310,2,381.89,300-350,0-5,0-2000,CMP021,690.41,-0.4469,-308.52,2011-02-02,310,Ocasional
17226.0,309,1,393.49,300-350,0-5,0-2000,CMP030,753.44,-0.4777,-359.95,2011-02-03,309,Ocasional
17227.0,19,6,939.32,0-50,5-10,0-2000,CMP022,435.33,1.1577,503.99,2011-11-20,19,Regular
17228.0,16,8,1906.09,0-50,5-10,0-2000,CMP032,842.78,1.2617,1063.31,2011-11-23,16,Regular
17229.0,96,2,318.76,50-100,0-5,0-2000,CMP033,766.84,-0.5843,-448.08,2011-09-04,96,Regular
17230.0,264,8,3638.41,250-300,5-10,2000-4000,CMP028,1090.24,2.3373,2548.17,2011-03-20,264,Ocasional
17231.0,12,10,3124.72,0-50,10-15,2000-4000,CMP044,2078.39,0.5034,1046.33,2011-11-27,12,Regular
17232.0,3,2,417.77,0-50,0-5,0-2000,CMP019,593.24,-0.2958,-175.47,2011-12-06,3,Regular
17233.0,35,1,190.88,0-50,0-5,0-2000,CMP009,327.94,-0.4179,-137.06,2011-11-04,35,Regular
17234.0,183,1,149.89,150-200,0-5,0-2000,CMP013,809.51,-0.8148,-659.62,2011-06-09,183,Ocasional
17235.0,25,2,550.0600000000001,0-50,0-5,0-2000,CMP030,753.44,-0.2699,-203.38,2011-11-14,25,Regular
17236.0,13,6,916.13,0-50,5-10,0-2000,CMP010,360.67,1.5401,555.46,2011-11-26,13,Regular
17237.0,11,2,314.69,0-50,0-5,0-2000,CMP012,440.78,-0.2861,-126.09,2011-11-28,11,Regular
17238.0,3,17,3719.1,0-50,15-20,2000-4000,CMP047,1540.55,1.4141,2178.55,2011-12-06,3,Engajado
17239.0,313,1,382.5,300-350,0-5,0-2000,CMP011,150.3,1.5449,232.2,2011-01-30,313,Ocasional
17242.0,108,2,1135.04,100-150,0-5,0-2000,CMP024,557.84,1.0347,577.2,2011-08-23,108,Regular
17243.0,1,26,8531.65,0-50,25-30,8000-10000,CMP035,1415.25,5.0284,7116.4,2011-12-08,1,Engajado
17244.0,53,1,954.9,50-100,0-5,0-2000,CMP022,435.33,1.1935,519.57,2011-10-17,53,Regular
17245.0,205,1,171.45000000000002,200-250,0-5,0-2000,CMP020,517.27,-0.6685,-345.82,2011-05-18,205,Ocasional
17247.0,15,1,280.09000000000003,0-50,0-5,0-2000,CMP007,161.77,0.7314,118.32,2011-11-24,15,Regular
17248.0,120,1,318.65,100-150,0-5,0-2000,CMP024,557.84,-0.4288,-239.19,2011-08-11,120,Regular
17250.0,4,2,381.97,0-50,0-5,0-2000,CMP018,643.37,-0.4063,-261.4,2011-12-05,4,Regular
17251.0,363,1,269.83,350-400,0-5,0-2000,CMP021,690.41,-0.6092,-420.58,2010-12-11,363,Ocasional
17252.0,117,2,348.91,100-150,0-5,0-2000,CMP010,360.67,-0.0326,-11.76,2011-08-14,117,Regular
17253.0,18,1,178.26,0-50,0-5,0-2000,CMP016,459.04,-0.6117,-280.78,2011-11-21,18,Regular
17254.0,5,2,271.19,0-50,0-5,0-2000,CMP005,191.74,0.4144,79.45,2011-12-04,5,Regular
17255.0,41,2,291.48,0-50,0-5,0-2000,CMP008,409.05,-0.2874,-117.57,2011-10-29,41,Regular
17256.0,107,2,240.0,100-150,0-5,0-2000,CMP006,191.74,0.2517,48.26,2011-08-24,107,Regular
17259.0,148,2,581.23,100-150,0-5,0-2000,CMP012,440.78,0.3186,140.45,2011-07-14,148,Ocasional
17262.0,52,5,1253.36,50-100,5-10,0-2000,CMP032,842.78,0.4872,410.58,2011-10-18,52,Regular
17263.0,208,1,63.440000000000005,200-250,0-5,0-2000,CMP008,409.05,-0.8449,-345.61,2011-05-15,208,Ocasional
17265.0,139,2,550.01,100-150,0-5,0-2000,CMP042,1705.66,-0.6775,-1155.65,2011-07-23,139,Regular
17266.0,2,3,296.58,0-50,0-5,0-2000,CMP046,1856.27,-0.8402,-1559.69,2011-12-07,2,Regular
17267.0,127,2,317.2,100-150,0-5,0-2000,CMP024,557.84,-0.4314,-240.64,2011-08-04,127,Regular
17268.0,108,4,763.64,100-150,0-5,0-2000,CMP010,360.67,1.1173,402.97,2011-08-23,108,Regular
17272.0,42,4,2148.63,0-50,0-5,2000-4000,CMP028,1090.24,0.9708,1058.39,2011-10-28,42,Regular
17274.0,35,1,107.82,0-50,0-5,0-2000,CMP032,842.78,-0.8721,-734.96,2011-11-04,35,Regular
17277.0,228,2,1065.35,200-250,0-5,0-2000,CMP018,643.37,0.6559,421.98,2011-04-25,228,Ocasional
17278.0,241,1,246.04,200-250,0-5,0-2000,CMP003,367.99,-0.3314,-121.95,2011-04-12,241,Ocasional
17279.0,58,1,187.83,50-100,0-5,0-2000,CMP015,458.19,-0.5901,-270.36,2011-10-12,58,Regular
17282.0,130,3,1685.46,100-150,0-5,0-2000,CMP044,2078.39,-0.1891,-392.93,2011-08-01,130,Regular
17284.0,60,6,1647.48,50-100,5-10,0-2000,CMP042,1705.66,-0.0341,-58.18,2011-10-10,60,Regular
17286.0,22,1,151.37,0-50,0-5,0-2000,CMP005,191.74,-0.2105,-40.37,2011-11-17,22,Regular
17287.0,26,7,1049.06,0-50,5-10,0-2000,CMP027,863.77,0.2145,185.29,2011-11-13,26,Regular
17288.0,9,7,1417.63,0-50,5-10,0-2000,CMP013,809.51,0.7512,608.12,2011-11-30,9,Regular
17289.0,32,3,931.02,0-50,0-5,0-2000,CMP013,809.51,0.1501,121.51,2011-11-07,32,Regular
17290.0,4,2,513.01,0-50,0-5,0-2000,CMP036,1302.05,-0.606,-789.04,2011-12-05,4,Regular
17291.0,308,1,550.8000000000001,300-350,0-5,0-2000,CMP014,474.66,0.1604,76.14,2011-02-04,308,Ocasional
17293.0,8,9,1854.06,0-50,5-10,0-2000,CMP025,1048.37,0.7685,805.69,2011-12-01,8,Regular
17295.0,29,3,547.0,0-50,0-5,0-2000,CMP001,258.61,1.1152,288.39,2011-11-10,29,Regular
17297.0,17,1,128.18,0-50,0-5,0-2000,CMP038,1347.91,-0.9049,-1219.73,2011-11-22,17,Regular
17298.0,101,2,498.42,100-150,0-5,0-2000,CMP031,1157.44,-0.5694,-659.02,2011-08-30,101,Regular
17299.0,12,4,656.61,0-50,0-5,0-2000,CMP026,1285.33,-0.4892,-628.72,2011-11-27,12,Regular
17301.0,21,1,163.24,0-50,0-5,0-2000,CMP029,1146.55,-0.8576,-983.31,2011-11-18,21,Regular
17302.0,15,5,1135.63,0-50,5-10,0-2000,CMP011,150.3,6.5558,985.33,2011-11-24,15,Regular
17303.0,361,1,250.04,350-400,0-5,0-2000,CMP013,809.51,-0.6911,-559.47,2010-12-13,361,Ocasional
17306.0,11,19,8631.31,0-50,15-20,8000-10000,CMP028,1090.24,6.9169,7541.07,2011-11-28,11,Engajado
17309.0,95,1,82.75,50-100,0-5,0-2000,CMP003,367.99,-0.7751,-285.24,2011-09-05,95,Regular
17311.0,78,2,1384.85,50-100,0-5,0-2000,CMP021,690.41,1.0058,694.44,2011-09-22,78,Regular
17312.0,139,3,644.3,100-150,0-5,0-2000,CMP041,1369.84,-0.5297,-725.54,2011-07-23,139,Regular
17313.0,31,1,2328.84,0-50,0-5,2000-4000,CMP004,327.19,6.1177,2001.65,2011-11-08,31,Regular
17314.0,25,8,2527.92,0-50,5-10,2000-4000,CMP026,1285.33,0.9667,1242.59,2011-11-14,25,Regular
17315.0,2,36,6241.15,0-50,,6000-8000,CMP020,517.27,11.0656,5723.88,2011-12-07,2,Engajado
17317.0,46,3,2600.34,0-50,0-5,2000-4000,CMP023,517.75,4.0224,2082.59,2011-10-24,46,Regular
17320.0,100,3,1200.62,100-150,0-5,0-2000,CMP040,1656.14,-0.275,-455.52,2011-08-31,100,Regular
17321.0,8,2,657.16,0-50,0-5,0-2000,CMP021,690.41,-0.0482,-33.25,2011-12-01,8,Regular
17323.0,15,7,903.12,0-50,5-10,0-2000,CMP021,690.41,0.3081,212.71,2011-11-24,15,Regular
17324.0,18,4,986.48,0-50,0-5,0-2000,CMP030,753.44,0.3093,233.04,2011-11-21,18,Regular
17325.0,280,1,96.8,250-300,0-5,0-2000,CMP005,191.74,-0.4951,-94.94,2011-03-04,280,Ocasional
17329.0,14,2,523.11,0-50,0-5,0-2000,CMP021,690.41,-0.2423,-167.3,2011-11-25,14,Regular
17330.0,23,2,363.9,0-50,0-5,0-2000,CMP020,517.27,-0.2965,-153.37,2011-11-16,23,Regular
17331.0,124,1,175.2,100-150,0-5,0-2000,CMP016,459.04,-0.6183,-283.84,2011-08-07,124,Regular
17333.0,86,1,494.25,50-100,0-5,0-2000,CMP048,1728.05,-0.714,-1233.8,2011-09-14,86,Regular
17334.0,302,2,307.02000000000004,300-350,0-5,0-2000,CMP030,753.44,-0.5925,-446.42,2011-02-10,302,Ocasional
17337.0,151,4,1979.61,150-200,0-5,0-2000,CMP029,1146.55,0.7266,833.06,2011-07-11,151,Regular
17338.0,17,8,6484.75,0-50,5-10,6000-8000,CMP043,1290.94,4.0233,5193.81,2011-11-22,17,Engajado
17339.0,94,2,243.36,50-100,0-5,0-2000,CMP005,191.74,0.2692,51.62,2011-09-06,94,Regular
17340.0,30,11,12353.29,0-50,10-15,10000-12000,CMP003,367.99,32.5696,11985.3,2011-11-09,30,Engajado
17341.0,157,3,682.29,150-200,0-5,0-2000,CMP012,440.78,0.5479,241.51,2011-07-05,157,Ocasional
17343.0,355,1,193.64,350-400,0-5,0-2000,CMP010,360.67,-0.4631,-167.03,2010-12-19,355,Ocasional
17344.0,46,1,157.62,0-50,0-5,0-2000,CMP014,474.66,-0.6679,-317.04,2011-10-24,46,Regular
17345.0,15,4,519.6899999999999,0-50,0-5,0-2000,CMP026,1285.33,-0.5957,-765.64,2011-11-24,15,Regular
17346.0,4,15,2622.88,0-50,15-20,2000-4000,CMP046,1856.27,0.413,766.61,2011-12-05,4,Engajado
17347.0,86,1,228.96,50-100,0-5,0-2000,CMP014,474.66,-0.5176,-245.7,2011-09-14,86,Regular
17348.0,15,5,1156.6,0-50,5-10,0-2000,CMP022,435.33,1.6568,721.27,2011-11-24,15,Regular
17349.0,179,1,98.25,150-200,0-5,0-2000,CMP002,434.92,-0.7741,-336.67,2011-06-13,179,Ocasional
17350.0,8,4,1281.32,0-50,0-5,0-2000,CMP004,327.19,2.9161,954.13,2011-12-01,8,Regular
17351.0,36,3,587.15,0-50,0-5,0-2000,CMP023,517.75,0.134,69.4,2011-11-03,36,Regular
17353.0,129,2,1740.0,100-150,0-5,0-2000,CMP031,1157.44,0.5033,582.56,2011-08-02,129,Regular
17354.0,51,1,1393.06,50-100,0-5,0-2000,CMP033,766.84,0.8166,626.22,2011-10-19,51,Regular
17356.0,312,1,178.22,300-350,0-5,0-2000,CMP005,191.74,-0.0705,-13.52,2011-01-31,312,Ocasional
17357.0,24,2,384.39,0-50,0-5,0-2000,CMP003,367.99,0.0446,16.4,2011-11-15,24,Regular
17358.0,303,2,360.81,300-350,0-5,0-2000,CMP020,517.27,-0.3025,-156.46,2011-02-09,303,Ocasional
17359.0,11,1,127.86,0-50,0-5,0-2000,CMP007,161.77,-0.2096,-33.91,2011-11-28,11,Regular
17360.0,17,3,568.24,0-50,0-5,0-2000,CMP005,191.74,1.9636,376.5,2011-11-22,17,Regular
17361.0,49,3,488.2,0-50,0-5,0-2000,CMP029,1146.55,-0.5742,-658.35,2011-10-21,49,Regular
17362.0,239,2,312.23,200-250,0-5,0-2000,CMP009,327.94,-0.0479,-15.71,2011-04-14,239,Ocasional
17364.0,1,11,4462.68,0-50,10-15,4000-6000,CMP036,1302.05,2.4274,3160.63,2011-12-08,1,Engajado
17365.0,13,8,4762.32,0-50,5-10,4000-6000,CMP025,1048.37,3.5426,3713.95,2011-11-26,13,Regular
17367.0,238,1,167.55,200-250,0-5,0-2000,CMP005,191.74,-0.1262,-24.19,2011-04-15,238,Ocasional
17368.0,23,8,1878.87,0-50,5-10,0-2000,CMP029,1146.55,0.6387,732.32,2011-11-16,23,Regular
17370.0,73,4,446.18,50-100,0-5,0-2000,CMP031,1157.44,-0.6145,-711.26,2011-09-27,73,Regular
17371.0,17,3,418.4,0-50,0-5,0-2000,CMP018,643.37,-0.3497,-224.97,2011-11-22,17,Regular
17372.0,41,8,1337.18,0-50,5-10,0-2000,CMP030,753.44,0.7748,583.74,2011-10-29,41,Regular
17373.0,40,4,646.92,0-50,0-5,0-2000,CMP010,360.67,0.7937,286.25,2011-10-30,40,Regular
17374.0,219,2,495.77,200-250,0-5,0-2000,CMP031,1157.44,-0.5717,-661.67,2011-05-04,219,Ocasional
17375.0,199,3,400.1,150-200,0-5,0-2000,CMP013,809.51,-0.5058,-409.41,2011-05-24,199,Ocasional
17376.0,71,2,203.2,50-100,0-5,0-2000,CMP023,517.75,-0.6075,-314.55,2011-09-29,71,Regular
17377.0,24,20,4058.32,0-50,20-25,4000-6000,CMP035,1415.25,1.8676,2643.07,2011-11-15,24,Engajado
17379.0,11,1,389.72,0-50,0-5,0-2000,CMP042,1705.66,-0.7715,-1315.94,2011-11-28,11,Regular
17381.0,9,29,20275.61,0-50,25-30,10000-12000,CMP029,1146.55,16.684,19129.06,2011-11-30,9,Engajado
17382.0,65,1,65.4,50-100,0-5,0-2000,CMP002,434.92,-0.8496,-369.52,2011-10-05,65,Regular
17383.0,4,1,193.39,0-50,0-5,0-2000,CMP001,258.61,-0.2522,-65.22,2011-12-05,4,Regular
17384.0,19,2,336.4,0-50,0-5,0-2000,CMP032,842.78,-0.6008,-506.38,2011-11-20,19,Regular
17385.0,15,1,256.11,0-50,0-5,0-2000,CMP014,474.66,-0.4604,-218.55,2011-11-24,15,Regular
17386.0,8,6,2686.42,0-50,5-10,2000-4000,CMP041,1369.84,0.9611,1316.58,2011-12-01,8,Regular
17387.0,20,2,746.81,0-50,0-5,0-2000,CMP013,809.51,-0.0775,-62.7,2011-11-19,20,Regular
17388.0,78,4,1259.56,50-100,0-5,0-2000,CMP017,524.29,1.4024,735.27,2011-09-22,78,Regular
17391.0,164,2,508.8,150-200,0-5,0-2000,CMP003,367.99,0.3826,140.81,2011-06-28,164,Ocasional
17392.0,307,2,411.27,300-350,0-5,0-2000,CMP045,1492.9,-0.7245,-1081.63,2011-02-05,307,Ocasional
17394.0,219,1,203.87,200-250,0-5,0-2000,CMP022,435.33,-0.5317,-231.46,2011-05-04,219,Ocasional
17396.0,39,7,7312.8,0-50,5-10,6000-8000,CMP046,1856.27,2.9395,5456.53,2011-10-31,39,Engajado
17397.0,22,2,681.41,0-50,0-5,0-2000,CMP014,474.66,0.4356,206.75,2011-11-17,22,Regular
17398.0,115,3,653.38,100-150,0-5,0-2000,CMP025,1048.37,-0.3768,-394.99,2011-08-16,115,Regular
17400.0,126,5,2097.84,100-150,5-10,2000-4000,CMP038,1347.91,0.5564,749.93,2011-08-05,126,Regular
17402.0,5,12,2598.85,0-50,10-15,2000-4000,CMP027,863.77,2.0087,1735.08,2011-12-04,5,Regular
17403.0,36,1,263.92,0-50,0-5,0-2000,CMP036,1302.05,-0.7973,-1038.13,2011-11-03,36,Regular
17405.0,1,3,1031.41,0-50,0-5,0-2000,CMP043,1290.94,-0.201,-259.53,2011-12-08,1,Regular
17406.0,333,3,2184.42,300-350,0-5,2000-4000,CMP045,1492.9,0.4632,691.52,2011-01-10,333,Ocasional
17408.0,163,1,32.65,150-200,0-5,0-2000,CMP028,1090.24,-0.9701,-1057.59,2011-06-29,163,Ocasional
17409.0,185,2,771.85,150-200,0-5,0-2000,CMP015,458.19,0.6846,313.66,2011-06-07,185,Ocasional
17410.0,16,5,1214.72,0-50,5-10,0-2000,CMP015,458.19,1.6511,756.53,2011-11-23,16,Regular
17411.0,12,3,778.94,0-50,0-5,0-2000,CMP045,1492.9,-0.4782,-713.96,2011-11-27,12,Regular
17412.0,3,7,1258.06,0-50,5-10,0-2000,CMP001,258.61,3.8647,999.45,2011-12-06,3,Regular
17414.0,44,2,778.0,0-50,0-5,0-2000,CMP029,1146.55,-0.3214,-368.55,2011-10-26,44,Regular
17415.0,80,1,507.84,50-100,0-5,0-2000,CMP028,1090.24,-0.5342,-582.4,2011-09-20,80,Regular
17416.0,30,7,6893.42,0-50,5-10,6000-8000,CMP036,1302.05,4.2943,5591.37,2011-11-09,30,Engajado
17418.0,42,2,463.46,0-50,0-5,0-2000,CMP048,1728.05,-0.7318,-1264.59,2011-10-28,42,Regular
17419.0,11,12,4226.57,0-50,10-15,4000-6000,CMP026,1285.33,2.2883,2941.24,2011-11-28,11,Engajado
17420.0,50,3,598.83,50-100,0-5,0-2000,CMP017,524.29,0.1422,74.54,2011-10-20,50,Regular
17422.0,16,6,1979.37,0-50,5-10,0-2000,CMP008,409.05,3.8389,1570.32,2011-11-23,16,Regular
17423.0,46,2,698.41,0-50,0-5,0-2000,CMP020,517.27,0.3502,181.14,2011-10-24,46,Regular
17425.0,19,2,759.1700000000001,0-50,0-5,0-2000,CMP014,474.66,0.5994,284.51,2011-11-20,19,Regular
17426.0,8,6,5037.26,0-50,5-10,4000-6000,CMP027,863.77,4.8317,4173.49,2011-12-01,8,Regular
17427.0,72,1,100.8,50-100,0-5,0-2000,CMP035,1415.25,-0.9288,-1314.45,2011-09-28,72,Regular
17428.0,1,28,17256.85,0-50,25-30,10000-12000,CMP046,1856.27,8.2965,15400.58,2011-12-08,1,Engajado
17429.0,128,3,524.9200000000001,100-150,0-5,0-2000,CMP012,440.78,0.1909,84.14,2011-08-03,128,Regular
17430.0,33,2,265.76,0-50,0-5,0-2000,CMP010,360.67,-0.2631,-94.91,2011-11-06,33,Regular
17431.0,313,1,403.3,300-350,0-5,0-2000,CMP042,1705.66,-0.7636,-1302.36,2011-01-30,313,Ocasional
17432.0,18,2,365.76,0-50,0-5,0-2000,CMP006,191.74,0.9076,174.02,2011-11-21,18,Regular
17433.0,88,1,303.16,50-100,0-5,0-2000,CMP009,327.94,-0.0756,-24.78,2011-09-12,88,Regular
17434.0,2,7,2373.82,0-50,5-10,2000-4000,CMP016,459.04,4.1713,1914.78,2011-12-07,2,Regular
